table_id,content_category,raw_item,canonical_item,count
1-18,음악,다양한 문에 대한 고까과가 부족해세인종 성소수자 종교 히,다양한 문에 대한 고까마가 부족해세인종 성소수자 종교 히,2
1-18,음악,순 자국에서 팬 이멘트 개최 부족,자국에서 팬 이멘트 개최 부족,2
1-18,음악,위 지나치게 상업적이어세관련 상품국즈) 포토카드 등,지나치게 상업적이어세관련 상품국즈) 포토카드 등),2
1-18,음악,둘 한국 가수의 외모가 친숙하지 않아서,한국 가수의 외모가 친숙하지 않아서,2
1-18,음악,퍼포면스 대비 가창 실력이 부족해서,퍼포먼스 대비 가창 실력이 부족해서,2
1-18,음악,한국 음악올 튿는 것에 대한 주위 반응이 쫓지 않아서,한국 음악울 튿는 것에 대한 주위 반응이 쫓지 않아서,2
1-18,음악,슈 한국 가수의 외모가 친숙하지 않아서,한국 가수의 외모가 친숙하지 않아서,2
1-18,음악,디양한 문화에 대한 고로마 부족해세인종 성소수자 종교 등,다양한 문회에 대한 고로가 부족해세인종 성소수자 종교 등,2
1-18,음악,둘 음악 자체가 쫓지 않아세수준이 낮아서,음악 자체가 쫓지 않아세수준이 낮아서,2
1-18,음악,수 자국에서 팬 이번트 개최 부족,자국에서 팬 이멘트 개최 부족,2
1-18,음악,흙 음악의 장르가 확일적이어서,음악의 장르가 확일적이어서,2
1-18,음악,음 기타,기타,2
1-18,음악,지나치게 상업적이어서관련 상품(국즈) 포토카드 등),지나치게 상업적이어세관련 상품국즈) 포토카드 등),2
1-18,음악,순위 자국 내 곳즈 구입 경로 부족,자국 내 곳즈 구입 경로 부족,2
1-18,음악,흙 자국에서 팬 이벤트 개최 부족,자국에서 팬 이멘트 개최 부족,2
1-18,음악,복 한육 가수의 외모가 친숙하지 않아서,한국 가수의 외모가 친숙하지 않아서,2
1-18,음악,지나치게 상업적이어세관련 상품국즈) 포토카드 등,지나치게 상업적이어세관련 상품국즈) 포토카드 등),2
1-18,음악,둘 자국 내 곳즈 구입 경로 부족,자국 내 곳즈 구입 경로 부족,2
1-18,음악,둘 국가 간 역사-외교적 관계로 인해서,국가 간 역사 외교적 관계로 인해서,2
1-18,음악,지나치게 상업적이어세관련 상품(국즈) 포토카드 등),지나치게 상업적이어세관련 상품국즈) 포토카드 등),2
1-18,음악,다양한 문회에 대한 고마가 부족해세인종 성소수자 종교,다양한 문에 대한 고까마가 부족해세인종 성소수자 종교 히,2
1-18,음악,순 한국 아이돌 기획사의 경쟁 시스템이 심해서,한국 아이돌 기획사의 경쟁 시스템이 심해서,2
1-18,음악,위 자국에서 팬 이벤트 개최 부족,자국에서 팬 이멘트 개최 부족,2
1-18,음악,음 '악의 장르가 확일적이어서,음악의 장르가 확일적이어서,2
1-18,음악,한국 가수의 외모가 친숙하지 않아서 음악 자체가 쫓지 않아세수준이 낮아서,음악 자체가 쫓지 않아세수준이 낮아서,2
1-18,음악,퍼포먼스 대비 가창  실력이 부족해서,퍼포먼스 대비 가창 실력이 부족해서,2
1-18,음악,한국 음악을 튿는 것에 대한 주위 반응이 쫓지 않아서,한국 음악울 튿는 것에 대한 주위 반응이 쫓지 않아서,2
1-18,음악,음악의 장르가 확일적이어서 한국 아이돌 기획사의 경쟁 시스템이 심해서,한국 아이돌 기획사의 경쟁 시스템이 심해서,2
1-18,음악,다양한 문에 대한 고로가 부족해세인종 성소수자 종교 당,다양한 문에 대한 고까마가 부족해세인종 성소수자 종교 히,2
1-18,음악,복 한육-가수의 외모가 친숙하지 않아서,한국 가수의 외모가 친숙하지 않아서,2
1-18,음악,한국 아이돌 기획사의 경쟁 시스템이 심해서 품,한국 아이돌 기획사의 경쟁 시스템이 심해서,2
1-18,음악,흙 한국 가수의 외모가 친숙하지 않아서,한국 가수의 외모가 친숙하지 않아서,2
1-18,음악,음악 자체가 종지 않아세수준이 낮아서,음악 자체가 쫓지 않아세수준이 낮아서,2
1-18,음악,한국어 가사가 어렵고 생소해서 푹,한국어 가사가 어렵고 생소해서,2
1-18,음악,퍼포민스 대비 가창 실력이 부족해서,퍼포먼스 대비 가창 실력이 부족해서,2
1-18,음악,순 지나치게 상업적이어세관련 상품국즈) 포토카드 등_,지나치게 상업적이어세관련 상품국즈) 포토카드 등),2
1-18,음악,위 한국 아이돌 기획사의 경쟁 시스템이 심해서,한국 아이돌 기획사의 경쟁 시스템이 심해서,2
1-18,음악,복 사회-덕적 가치에 반하는 내용이어서,사회 도덕적 가치에 반하는 내용이어서,2
1-18,음악,다양한 문최에 대한 고로마 부족해세인종 성소수자 종교 히,다양한 문에 대한 고까마가 부족해세인종 성소수자 종교 히,1
1-18,음악,디양한 문화에 대한 고로가 부족해세인종 성소수자 종교 텅,다양한 문회에 대한 고로가 부족해세인종 성소수자 종교 등,1
1-18,음악,디양한 문회에 대한 고로가 부족해세인종 성소수자 종교,다양한 문회에 대한 고로가 부족해세인종 성소수자 종교 등,1
1-18,음악,둘 디양한 문화에 대한 고로마가 부족해세인종 성소수자 종교 등,순 디양한 문화에 대한 고로마가 부족해세인종 성소수자 종교,1
1-18,음악,흙 디양한 문화에 대한 고로마가 부족해세인종 성소수자 종교 텅,순 디양한 문화에 대한 고로마가 부족해세인종 성소수자 종교,1
1-18,음악,휴 l러-문화걀 _씩험적 .적이 팬덤 문화가 폐쇄적 배타적이어서,팬덤 문화가 폐쇄적 배타적이어서,1
1-18,음악,다양한 문회에 대한 고로마가 부족해세인종 성소수자 종교 히,다양한 문에 대한 고까마가 부족해세인종 성소수자 종교 히,1
1-18,음악,숲 자국 내 곳즈 구입 경로 부족,자국 내 곳즈 구입 경로 부족,1
1-18,음악,복 음악 -자체가 놓지 않아세수준이 낮아서 다양한 문회에 대한 고로가 부족해세인종 성소수자 종교 등,다양한 문회에 대한 고로가 부족해세인종 성소수자 종교 등,1
1-18,음악,다양한 문에 대한 고로마가 부족해세인종 성소수자 종교 히,다양한 문에 대한 고까마가 부족해세인종 성소수자 종교 히,1
1-18,음악,(중복) 음악 자체가 줄지 않아세수준이 낮아서,자국 내 곳즈 구입 경로 부족 위 음악 자체가 줄지 않아세수준이 낮아서,1
1-18,음악,디양한 문화에 대한 고로마가 부족해세인종 성소수자 종교 텅,순 디양한 문화에 대한 고로마가 부족해세인종 성소수자 종교,1
1-18,음악,운 디양한 문화에 대한 고로마가 부족해세인종 성소수자 종교 텅,순 디양한 문화에 대한 고로마가 부족해세인종 성소수자 종교,1
1-18,음악,다양한 문회에 대한 고려가 부족해세인종 성소수자 종교,다양한 문회에 대한 고로가 부족해세인종 성소수자 종교 등,1
1-18,음악,흙 팬덤 문화가 폐쇄적 배타적이어서,팬덤 문화가 폐쇄적 배타적이어서,1
1-18,음악,"자국 내 곳즈 구입 경로 부족 ""금",자국 내 곳즈 구입 경로 부족,1
1-18,음악,(중복) 자국 내 곳즈 구입 경로 부족,자국 내 곳즈 구입 경로 부족,1
1-18,음악,복 국가 준회역사 외교적 관계로 인해서,국가 간 역사 외교적 관계로 인해서,1
1-18,음악,흙 자국에서 팬 이멘트 개최 부족,자국에서 팬 이멘트 개최 부족,1
1-18,음악,다양한 문회에 대한 고까마가 부족해세인종 성소수자 종교 히,다양한 문에 대한 고까마가 부족해세인종 성소수자 종교 히,1
1-18,음악,둘 디양한 문화에 대한 고로마가 부족해세인종 성소수자 종교 텅,순 디양한 문화에 대한 고로마가 부족해세인종 성소수자 종교,1
1-18,음악,다양한 문에 대한 고까가가 부족해세인종 성소수자 종교,다양한 문에 대한 고까마가 부족해세인종 성소수자 종교 히,1
1-18,출판물,캐릭터가 맘에 들지 않아서,스토리가 맘에 들지 않아서,26
1-18,출판물,없음,풀 없음,22
1-18,출판물,번역이 미롭해서,번역이 미혼해서,20
1-18,출판물,국가 간 역사 외교적 관계로 인해서,국가 간 역사-외교적 관계로 인해서,15
1-18,출판물,수 스토리가 맘에 들지 않아서,스토리가 맘에 들지 않아서,12
1-18,출판물,출 캐릭터가 맘에 들지 않아서,스토리가 맘에 들지 않아서,12
1-18,출판물,한국적 요소가 강해세한국 문화전통스토리 등),한국적 요소가 강해세한국 문화전통스토리 등,10
1-18,출판물,다양한 문에 대한 고로가 부족해세인종 성소수자 종교 등,다양한 문에 대한 고까마가 부족해세인종 성소수자 종교 히,6
1-18,출판물,소재   장르 등이 진부획일적이어서,소재 장르 등이 진부획일적이어서,6
1-18,출판물,복 내용이 선정적이고 폭력적이어서,내용이 선정적이고 폭력적이어서,6
1-18,출판물,출 스토리가 맘에 들지 않아서,스토리가 맘에 들지 않아서,6
1-18,출판물,흙 소재 장르 등이 진부획일적이어서,소재 장르 등이 진부획일적이어서,4
1-18,출판물,다양한 문회에 대한 고로마가 부족해세인종 성소수자 종교 히,다양한 문에 대한 고까마가 부족해세인종 성소수자 종교 히,4
1-18,출판물,소재  장르 등이 진부획일적이어서,소재 장르 등이 진부획일적이어서,4
1-18,출판물,둘 국가 간 역사 외교적 관계로 인해서,국가 간 역사-외교적 관계로 인해서,4
1-18,출판물,(중복) 스로리하 맘에 들지 않아서,스토리가 맘에 들지 않아서,4
1-18,출판물,순 소재 장르 등이 진부획일적이어서,소재 장르 등이 진부획일적이어서,4
1-18,출판물,위 스토리가 맘에 들지 않아서,스토리가 맘에 들지 않아서,4
1-18,출판물,흙 내용이 선정적이고 폭력적이어서,내용이 선정적이고 폭력적이어서,4
1-18,출판물,순위 국가 간 역사 -외교적 관계로 인해서,국가 간 역사-외교적 관계로 인해서,4
1-18,출판물,출 기타,기타,4
1-18,출판물,판 없음,풀 없음,4
1-18,출판물,다양한 문에 대한 고로가 부족해세인종 성소수자 종교,다양한 문에 대한 고까마가 부족해세인종 성소수자 종교 히,3
1-18,출판물,복 스토리가 맘에 틀지 않아서,스토리가 맘에 들지 않아서,3
1-18,출판물,디양한 문화에 대한 고로마 부족해세인종 성소수자 종교 등,다양한 문회에 대한 고로가 부족해세인종 성소수자 종교 등,3
1-18,출판물,다양한 문에 대한 고까가 부족해세인종 성소수자 종교 히,다양한 문에 대한 고까마가 부족해세인종 성소수자 종교 히,3
1-18,출판물,한국적 요소가 강해세한국 문회전통스토리 등,한국적 요소가 강해세한국 문화전통스토리 등,3
1-18,출판물,흙 이용하는데 비용이 많이 들어서,이용하는데 비용이 많이 들어서,3
1-18,출판물,둘 소재  장르 등이 진부획일적이어서,소재 장르 등이 진부획일적이어서,3
1-18,출판물,흙 국가 간 역사 외교적 관계로 인해서,국가 간 역사-외교적 관계로 인해서,2
1-18,출판물,수 한국적 요소가 강해세한국 문화전통스토리 등,한국적 요소가 강해세한국 문화전통스토리 등,2
1-18,출판물,슈 내용이 선정적이고 폭력적이어서,내용이 선정적이고 폭력적이어서,2
1-18,출판물,흙 구매하기 어려워세판매처 등),구매하기 어려워서판매처 등),2
1-18,출판물,수 소재 장르 등이 진부획일적이어서,소재 장르 등이 진부획일적이어서,2
1-18,출판물,번역이 미혼름해서,번역이 미혼해서,2
1-18,출판물,구매하기 어려워서(판매처 등),구매하기 어려워서판매처 등),2
1-18,출판물,디양한 문회에 대한 펴가 부족해세인종 성소수자 종교 등,다양한 문회에 대한 고로가 부족해세인종 성소수자 종교 등,2
1-18,출판물,출 없음,풀 없음,2
1-18,출판물,위 국가 간 역사 외교적 관계로 인해서,국가 간 역사-외교적 관계로 인해서,2
1-18,출판물,복 스토리가 맘에 들지 않아서,스토리가 맘에 들지 않아서,2
1-18,출판물,다양한 문회에 대한 고마가 부족해세인종 성소수자 종교,다양한 문에 대한 고까마가 부족해세인종 성소수자 종교 히,2
1-18,출판물,흙 국가 간 역사-외교적 관계로 인해서,국가 간 역사-외교적 관계로 인해서,2
1-18,출판물,슈 한국적 요소가 강해세한국 문화전통스토리 등,한국적 요소가 강해세한국 문화전통스토리 등,2
1-18,출판물,수,Q,2
1-18,출판물,복 국가 간 역사-외교적 관계로 인해서,국가 간 역사-외교적 관계로 인해서,2
1-18,출판물,(중복) 소재 장르 등이 진부 획일적이어서,소재 장르 등이 진부획일적이어서,2
1-18,출판물,흙 소재  장르 등이 진부획일적이어서,소재 장르 등이 진부획일적이어서,2
1-18,출판물,내용이 선정적이고 폭력적이어서 n,내용이 선정적이고 폭력적이어서,2
1-18,출판물,중 내용이 선정적이고 폭력적이어서,내용이 선정적이고 폭력적이어서,2
1-18,출판물,복 소재 장르 등이 진부획일적이어서,소재 장르 등이 진부획일적이어서,2
1-18,출판물,흙 구매하기 어려워서판매처 등),구매하기 어려워서판매처 등),2
1-18,출판물,물 구매하기 어려워서(판매처 등),구매하기 어려워서판매처 등),2
1-18,출판물,번역이 미흡해서,번역이 미혼해서,2
